德宏,指标单位,时间,韶关,云南电网,云南,大鹏,河池,迪庆,普洱,云浮,曲靖,河源,揭阳,西双版纳,丽江,凯里,汕尾,桂林,保山,红河,罗湖,汕头,百色,瑞丽,大理,昆明,昌江,怒江,屯昌,贵州电网,贵州,来宾,龙华,阳江,坪山,广东电网,广东,三沙,白沙,公司总部,昭通,楚雄,广州,龙岗,佛山,文山,玉林,乐东,五指山,定安,清远,临沧,贺州,贵阳,铜仁,都匀,南方电网,南网,安顺,兴义,六盘水,贵安,毕节,贵港,南宁,东方,防城港,中山,东莞,广西电网,广西,海南电网,海南,琼海,珠海,文昌,盐田,湛江,临高,柳州,陵水,深圳,琼中,万宁,梅州,江门,福田,遵义,肇庆,崇左,北海,潮州,钦州,惠州,三亚,梧州,玉溪,南山,澄迈,海口,保亭,茂名,光明,儋州,深汕特别合作区,宝安
,,2022-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488.0,人,2023-02,1514.0,55076.0,55076.0,,1293.0,787.0,4295.0,2308.0,6745.0,935.0,1604.0,536.0,1141.0,4385.0,832.0,1647.0,260.0,1529.0,,2153.0,969.0,248.0,4353.0,5052.0,242.0,439.0,212.0,37199.0,37199.0,2244.0,,798.0,,700.0,700.0,62.0,191.0,275089.0,1535.0,3837.0,9019.0,,7411.0,456.0,1105.0,347.0,142.0,256.0,1722.0,962.0,449.0,3842.0,836.0,3747.0,275089,275089.0,2323.0,2708.0,2388.0,227.0,4509.0,2576.0,5540.0,290.0,1066.0,4196.0,8253.0,791.0,791.0,0.0,0.0,472.0,2021.0,484.0,,5707.0,262.0,2937.0,302.0,4996.0,194.0,450.0,4678.0,6403.0,,5703.0,4505.0,560.0,887.0,1055.0,956.0,5445.0,489.0,831.0,3668.0,,361.0,868.0,180.0,4585.0,,637.0,,
1483.0,人,2023-03,1508.0,961.0,54460.0,,2993.0,785.0,4290.0,804.0,6730.0,3732.0,4362.0,1078.0,1139.0,4366.0,830.0,1644.0,260.0,4715.0,,2141.0,2331.0,247.0,2433.0,2763.0,239.0,863.0,213.0,509.0,509.0,2239.0,,2156.0,,699.0,699.0,62.0,190.0,273932.0,1533.0,1324.0,8986.0,,3483.0,1394.0,1104.0,344.0,141.0,256.0,4838.0,3337.0,448.0,3840.0,833.0,1214.0,707,707.0,2318.0,898.0,874.0,226.0,1088.0,2569.0,5530.0,290.0,677.0,4192.0,8243.0,50919.0,50919.0,8669.0,540.0,470.0,2016.0,479.0,,5687.0,261.0,1777.0,299.0,5013.0,193.0,449.0,1414.0,3205.0,,5679.0,4493.0,1028.0,888.0,1049.0,954.0,5435.0,484.0,829.0,3663.0,,358.0,869.0,179.0,4571.0,,635.0,,
1472.0,人,2023-04,1502.0,53883.0,935.0,,2987.0,798.0,4283.0,2298.0,6706.0,3717.0,4344.0,1072.0,1135.0,4364.0,829.0,1640.0,260.0,1520.0,,5120.0,2327.0,245.0,4334.0,5027.0,239.0,861.0,213.0,37013.0,505.0,2235.0,,797.0,,692.0,692.0,62.0,188.0,272082.0,1547.0,1316.0,8959.0,,7382.0,1387.0,1103.0,344.0,142.0,255.0,4830.0,3321.0,343.0,1885.0,3597.0,3749.0,272082,272082.0,821.0,2692.0,2379.0,227.0,4484.0,2563.0,2648.0,290.0,676.0,4190.0,8226.0,50562.0,50562.0,8635.0,8635.0,468.0,2008.0,475.0,,5672.0,261.0,1773.0,297.0,4985.0,193.0,448.0,4645.0,3202.0,,1379.0,4478.0,558.0,885.0,1046.0,953.0,5412.0,482.0,826.0,3645.0,,353.0,864.0,178.0,4553.0,,632.0,,
1475.0,人,2023-05,3715.0,53338.0,934.0,,2979.0,797.0,1103.0,2388.0,6687.0,3695.0,1593.0,532.0,1144.0,1013.0,826.0,1635.0,260.0,4686.0,,5083.0,967.0,243.0,1219.0,5010.0,235.0,438.0,212.0,504.0,36895.0,783.0,,790.0,,98250.0,98250.0,62.0,187.0,702.0,4493.0,1313.0,8933.0,,7368.0,3554.0,1100.0,341.0,140.0,255.0,1724.0,953.0,447.0,3814.0,831.0,1208.0,702,702.0,2308.0,2677.0,2368.0,225.0,1073.0,2549.0,5493.0,289.0,675.0,4188.0,8207.0,788.0,788.0,8591.0,8591.0,466.0,2005.0,471.0,,5657.0,259.0,1773.0,296.0,4999.0,193.0,445.0,4625.0,6379.0,,5640.0,1796.0,551.0,880.0,1047.0,2367.0,5393.0,478.0,824.0,3635.0,,352.0,859.0,174.0,4537.0,,628.0,,
1476.0,人,2023-06,3701.0,932.0,52390.0,,2969.0,796.0,1101.0,802.0,1609.0,3683.0,4306.0,1096.0,1987.0,4353.0,2202.0,1632.0,259.0,1510.0,,2122.0,967.0,243.0,4302.0,2728.0,234.0,438.0,208.0,36819.0,36819.0,782.0,,785.0,,691.0,97283.0,62.0,187.0,267539.0,1553.0,1308.0,8920.0,,7354.0,3543.0,2118.0,339.0,138.0,254.0,4802.0,3315.0,343.0,1874.0,3576.0,3754.0,267539,700.0,819.0,2665.0,2362.0,225.0,1071.0,1230.0,5467.0,286.0,671.0,4181.0,8197.0,784.0,49021.0,541.0,541.0,464.0,2001.0,466.0,,2432.0,257.0,1772.0,294.0,4984.0,191.0,440.0,1410.0,6367.0,,1371.0,1792.0,551.0,1420.0,3057.0,2357.0,5382.0,475.0,822.0,3627.0,,348.0,848.0,173.0,4512.0,,621.0,,
1470.0,人,2023-07,1547.0,969.0,969.0,,1332.0,0.0,4330.0,2350.0,6710.0,3733.0,4357.0,1128.0,1140.0,1013.0,849.0,3073.0,284.0,1540.0,,5100.0,2377.0,255.0,4344.0,5103.0,239.0,448.0,213.0,535.0,535.0,2263.0,,2170.0,,99039.0,99039.0,62.0,193.0,702.0,1553.0,3814.0,9044.0,,3651.0,1427.0,2166.0,344.0,145.0,259.0,1750.0,3377.0,370.0,1878.0,853.0,1214.0,270895,270895.0,2287.0,2658.0,860.0,223.0,4437.0,1250.0,2712.0,290.0,1074.0,4252.0,8378.0,49674.0,49674.0,547.0,547.0,477.0,1756.0,478.0,,2466.0,265.0,1816.0,302.0,4953.0,199.0,443.0,4675.0,2146.0,,1363.0,4584.0,594.0,1443.0,1058.0,2389.0,5531.0,492.0,864.0,3674.0,,353.0,859.0,179.0,1475.0,,628.0,,
1513.0,人,2023-08,1548.0,984.0,984.0,,1338.0,818.0,4322.0,2343.0,6565.0,1240.0,1614.0,1116.0,1929.0,1067.0,857.0,3094.0,284.0,1540.0,,2158.0,1030.0,251.0,4334.0,2806.0,235.0,886.0,211.0,537.0,537.0,2258.0,,2223.0,,720.0,98773.0,60.0,187.0,708.0,4482.0,1275.0,9014.0,,4045.0,1421.0,2164.0,333.0,143.0,255.0,2310.0,3240.0,370.0,3851.0,3630.0,1247.0,708,270898.0,861.0,905.0,897.0,229.0,4508.0,1248.0,5545.0,284.0,1070.0,4244.0,8291.0,791.0,791.0,8710.0,8710.0,464.0,1706.0,468.0,,2417.0,259.0,2976.0,297.0,10116.0,192.0,440.0,1453.0,2859.0,,1414.0,2300.0,1069.0,1440.0,3066.0,2384.0,5510.0,506.0,870.0,1190.0,,374.0,841.0,182.0,1974.0,,620.0,,
,,2023-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2024-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2024-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2024-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2024-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
