德宏,指标单位,时间,韶关,云南电网,云南,大鹏,河池,迪庆,普洱,云浮,曲靖,河源,揭阳,西双版纳,丽江,凯里,汕尾,桂林,保山,红河,罗湖,汕头,百色,瑞丽,大理,昆明,昌江,怒江,屯昌,贵州电网,贵州,来宾,龙华,阳江,坪山,广东电网,广东,三沙,白沙,公司总部,昭通,楚雄,广州,龙岗,佛山,文山,玉林,乐东,五指山,定安,清远,临沧,贺州,贵阳,铜仁,都匀,南方电网,南网,安顺,兴义,六盘水,贵安,毕节,贵港,南宁,东方,防城港,中山,东莞,广西电网,广西,海南电网,海南,琼海,珠海,文昌,盐田,湛江,临高,柳州,陵水,深圳,琼中,万宁,梅州,江门,福田,遵义,肇庆,崇左,北海,潮州,钦州,惠州,三亚,梧州,玉溪,南山,澄迈,海口,保亭,茂名,光明,儋州,深汕特别合作区,宝安
,,2022-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765.0,人,2023-03,1605.0,57012.0,57012.0,,4715.0,801.0,4314.0,2322.0,1811.0,3796.0,1648.0,1108.0,2000.0,4366.0,855.0,1644.0,260.0,4715.0,,5155.0,968.0,247.0,4343.0,5751.0,242.0,439.0,213.0,37099.0,37099.0,2453.0,,2207.0,,704.0,704.0,62.0,200.0,279498.0,4648.0,3826.0,9172.0,,2233.0,3588.0,4617.0,350.0,147.0,274.0,4937.0,957.0,344.0,3841.0,3611.0,3748.0,279498,279498.0,821.0,898.0,873.0,226.0,4497.0,2569.0,2654.0,297.0,1319.0,4303.0,8695.0,51005.0,51005.0,548.0,548.0,474.0,2048.0,481.0,,5766.0,263.0,3730.0,309.0,4994.0,194.0,466.0,4772.0,6547.0,,1381.0,4596.0,580.0,888.0,3106.0,954.0,1476.0,516.0,2828.0,1419.0,,386.0,878.0,193.0,1500.0,,639.0,,
760.0,人,2023-04,3957.0,936.0,55361.0,,1289.0,798.0,1104.0,710.0,6702.0,3787.0,1648.0,1072.0,1992.0,1014.0,2229.0,5340.0,260.0,1520.0,,2136.0,5025.0,245.0,1228.0,2751.0,242.0,861.0,215.0,505.0,37028.0,793.0,,789.0,,703.0,703.0,62.0,200.0,735.0,4498.0,1317.0,9146.0,,7426.0,1385.0,1120.0,350.0,147.0,273.0,4930.0,957.0,1305.0,3831.0,832.0,3750.0,276863,276863.0,821.0,894.0,874.0,227.0,1086.0,1235.0,5603.0,297.0,1318.0,4300.0,8694.0,50682.0,50682.0,8839.0,548.0,474.0,1703.0,477.0,,2429.0,263.0,3718.0,307.0,4986.0,194.0,466.0,1451.0,6531.0,,5661.0,1801.0,580.0,885.0,1061.0,2379.0,1476.0,516.0,826.0,3645.0,,384.0,878.0,186.0,4782.0,,636.0,,
762.0,人,2023-05,3944.0,55239.0,935.0,,1289.0,798.0,4273.0,2314.0,1612.0,3762.0,1630.0,1097.0,1990.0,4350.0,2222.0,1635.0,260.0,4686.0,,5125.0,967.0,246.0,4318.0,2739.0,237.0,860.0,212.0,36894.0,504.0,792.0,,784.0,,701.0,100857.0,62.0,193.0,275402.0,1539.0,1313.0,6983.0,,7399.0,3551.0,4570.0,346.0,144.0,256.0,4912.0,953.0,343.0,3814.0,831.0,1209.0,275402,275402.0,822.0,2677.0,868.0,225.0,4456.0,1233.0,5584.0,292.0,1309.0,4297.0,8675.0,49950.0,49950.0,8779.0,8779.0,474.0,2036.0,472.0,,5752.0,260.0,1773.0,306.0,5005.0,193.0,463.0,4737.0,2159.0,,1378.0,4564.0,573.0,880.0,1051.0,953.0,1409.0,516.0,824.0,3635.0,,384.0,874.0,183.0,1492.0,,628.0,,
765.0,人,2023-06,1578.0,933.0,933.0,,4395.0,796.0,4264.0,2309.0,1604.0,3757.0,1622.0,525.0,1143.0,4353.0,848.0,1632.0,259.0,1510.0,,5110.0,967.0,244.0,4302.0,4988.0,236.0,860.0,212.0,36819.0,36819.0,790.0,,2188.0,,701.0,701.0,62.0,192.0,274065.0,4473.0,3782.0,9097.0,,7386.0,1382.0,1117.0,343.0,144.0,256.0,1759.0,955.0,343.0,3797.0,3575.0,3754.0,274065,274065.0,819.0,887.0,2362.0,225.0,1071.0,2540.0,5558.0,296.0,671.0,4292.0,8668.0,49144.0,49144.0,8743.0,8743.0,469.0,2033.0,468.0,,2430.0,257.0,1773.0,306.0,4970.0,192.0,463.0,4715.0,6501.0,,1371.0,4548.0,573.0,877.0,3062.0,953.0,1406.0,517.0,822.0,1190.0,,380.0,862.0,183.0,1492.0,,625.0,,
1470.0,人,2023-07,3931.0,971.0,55369.0,,1316.0,819.0,4259.0,2377.0,6693.0,3796.0,1659.0,526.0,1984.0,1013.0,2252.0,5359.0,259.0,1540.0,,5104.0,5025.0,243.0,1238.0,2713.0,239.0,448.0,210.0,535.0,36746.0,799.0,,819.0,,711.0,711.0,62.0,192.0,275567.0,4453.0,1311.0,9221.0,,7525.0,1380.0,4130.0,333.0,143.0,255.0,1789.0,3312.0,1332.0,3787.0,3569.0,1215.0,275567,275567.0,2287.0,885.0,860.0,223.0,1091.0,1229.0,5549.0,296.0,687.0,4362.0,8381.0,49302.0,724.0,555.0,555.0,479.0,1690.0,467.0,,2420.0,256.0,3695.0,304.0,4965.0,190.0,451.0,4782.0,6565.0,,1363.0,1854.0,571.0,890.0,3086.0,2389.0,5532.0,529.0,863.0,3618.0,,378.0,879.0,182.0,4610.0,,633.0,,
1513.0,人,2023-08,3797.0,984.0,984.0,,1338.0,818.0,4322.0,2345.0,1607.0,3714.0,1614.0,533.0,1080.0,4424.0,857.0,5384.0,284.0,1540.0,,2163.0,1030.0,251.0,1235.0,2806.0,235.0,886.0,211.0,536.0,536.0,2461.0,,2224.0,,100273.0,720.0,60.0,187.0,739.0,1606.0,1275.0,7078.0,,7475.0,1421.0,4164.0,332.0,143.0,255.0,4875.0,3251.0,370.0,3851.0,3630.0,1248.0,739,739.0,861.0,905.0,2408.0,229.0,1131.0,1248.0,5635.0,284.0,689.0,4245.0,8290.0,720.0,49624.0,8801.0,8801.0,464.0,1723.0,468.0,,5711.0,259.0,3756.0,297.0,5087.0,192.0,440.0,1454.0,2138.0,,1414.0,4676.0,597.0,897.0,3066.0,980.0,1630.0,506.0,870.0,3581.0,,374.0,840.0,183.0,1466.0,,624.0,,
1513.0,人,2023-09,3792.0,55123.0,55123.0,,4419.0,818.0,4322.0,2336.0,6563.0,3699.0,4340.0,533.0,1929.0,1074.0,2223.0,1702.0,284.0,1540.0,,2163.0,1030.0,251.0,4331.0,2807.0,234.0,453.0,211.0,37301.0,534.0,804.0,,2219.0,,99936.0,719.0,60.0,187.0,274705.0,1608.0,3734.0,6902.0,,7471.0,1421.0,1145.0,330.0,143.0,255.0,1747.0,963.0,370.0,1916.0,885.0,1247.0,738,274705.0,2333.0,902.0,897.0,229.0,4507.0,1248.0,2711.0,284.0,1321.0,4244.0,8290.0,719.0,49592.0,673.0,8781.0,464.0,2056.0,468.0,,5711.0,259.0,1823.0,297.0,5089.0,192.0,440.0,4653.0,6417.0,,1414.0,4566.0,597.0,897.0,1054.0,980.0,1630.0,506.0,2713.0,1190.0,,365.0,841.0,178.0,1465.0,,624.0,,
,,2023-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2024-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2024-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2024-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2024-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
