德宏,指标单位,时间,韶关,云南电网,云南,大鹏,河池,迪庆,普洱,云浮,曲靖,河源,揭阳,西双版纳,丽江,凯里,汕尾,桂林,保山,红河,罗湖,汕头,百色,瑞丽,大理,昆明,昌江,怒江,屯昌,贵州电网,贵州,来宾,龙华,阳江,坪山,广东电网,广东,三沙,白沙,公司总部,昭通,楚雄,广州,龙岗,佛山,文山,玉林,乐东,五指山,定安,清远,临沧,贺州,贵阳,铜仁,都匀,南方电网,南网,安顺,兴义,六盘水,贵安,毕节,贵港,南宁,东方,防城港,中山,东莞,广西电网,广西,海南电网,海南,琼海,珠海,文昌,盐田,湛江,临高,柳州,陵水,深圳,琼中,万宁,梅州,江门,福田,遵义,肇庆,崇左,北海,潮州,钦州,惠州,三亚,梧州,玉溪,南山,澄迈,海口,保亭,茂名,光明,儋州,深汕特别合作区,宝安
,,2022-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.32,万元/人·年,2023-02,3.57,0.0,0.0,,16.47,14.14,18.74,3.2,28.47,0.0,8.34,12.29,16.56,14.74,16.68,11.67,220.16,23.95,,19.44,19.68,11.14,73.67,80.05,37.34,21.91,19.91,7.03,7.03,49.45,,21.02,,0.0,13.52,11.15,13.44,0.0,24.08,12.93,24.07,,46.39,370.87,12.82,37.9,240.87,24.11,3.58,4.69,11.15,61.66,26.79,11.07,0,0.0,21.4,0.0,37.92,77.69,23.97,13.14,33.86,11.88,17.48,17.17,26.89,0.0,0.0,11.23,11.23,387.43,23.02,0.0,,5.47,271.12,16.36,43.0,35.42,13.99,37.07,7.94,11.01,,35.39,7.04,25.11,40.32,15.92,35.37,21.18,100.38,18.49,21.33,,278.53,100.03,17.07,4.78,,88.05,,
20.35,万元/人·年,2023-03,0.0,13.01,0.0,,20.92,18.61,0.0,4.24,43.0,4.23,12.22,20.51,26.5,20.97,7.97,31.27,322.57,0.0,,11.77,82.34,16.6,106.8,126.55,75.14,13.62,30.39,0.0,0.0,27.26,,27.62,,20.05,20.05,15.04,20.41,0.0,34.21,20.47,37.62,,73.24,566.15,36.73,58.65,251.8,34.32,6.92,8.01,24.14,93.83,16.07,16.61,0,0.0,37.66,25.37,58.77,125.63,0.0,20.96,22.71,0.0,26.57,29.39,42.92,12.2,12.2,16.08,0.0,405.01,39.18,0.2,,15.55,283.45,23.49,72.75,54.68,20.67,55.92,2.59,33.4,,61.52,12.0,47.21,60.16,8.73,21.34,30.5,165.08,38.78,0.0,,308.19,161.07,26.26,7.01,,142.21,,
26.91,万元/人·年,2023-04,4.4,16.9,0.0,,30.22,25.13,9.27,16.75,56.33,0.0,15.08,6.35,20.24,40.43,30.22,22.01,431.75,153.92,,37.82,99.31,23.35,40.06,94.65,86.46,20.06,42.08,0.0,0.0,103.63,,42.06,,26.39,26.39,19.2,230.56,0.0,43.35,27.66,49.94,,48.07,483.02,46.77,78.32,257.87,48.19,7.34,10.41,28.51,51.52,18.27,62.19,23.150,0.0,39.27,0.0,75.85,156.27,45.0,26.42,32.83,23.6,51.02,41.12,59.1,0.0,0.0,0.0,21.1,425.29,51.97,18.82,,20.23,559.96,31.54,92.75,73.96,29.39,75.67,2.69,22.88,,72.12,14.53,64.9,48.42,12.03,28.81,39.32,238.9,68.06,45.28,,339.75,229.99,36.76,7.39,,195.79,,
31.59,万元/人·年,2023-05,4.85,21.38,0.0,,16.49,27.33,11.36,8.29,70.62,0.0,19.6,79.43,25.34,26.26,14.51,49.84,545.37,62.27,,49.1,48.82,30.26,50.46,119.43,114.36,22.63,55.12,18.55,18.55,46.06,,56.08,,0.0,0.0,25.56,36.74,29.96,154.79,12.45,67.27,,135.34,381.63,30.49,179.89,288.8,62.44,9.25,12.63,37.4,61.07,19.73,76.48,0,29.96,56.73,0.0,4.11,195.79,0.0,70.66,41.56,31.99,44.2,54.65,78.67,0.0,21.38,26.91,26.91,449.26,70.17,26.97,,26.86,90.9,65.04,122.57,99.25,38.75,98.8,11.57,91.37,,112.69,19.72,46.29,99.67,15.63,36.76,49.99,320.06,86.42,59.26,,150.43,311.97,47.68,9.75,,250.25,,
35.45,万元/人·年,2023-06,4.54,27.63,27.63,,44.25,23.74,50.0,8.52,81.99,4.72,22.27,95.32,49.69,26.78,15.36,31.99,618.88,224.59,,24.97,145.39,35.98,904.1,257.07,128.4,6.16,67.99,22.86,0.0,158.37,,55.49,,45.84,45.84,30.69,31.84,38.71,174.01,39.15,82.94,,167.81,414.92,69.8,121.81,34.15,80.95,42.73,14.14,47.48,180.61,73.42,22.2,38.710,38.71,47.77,53.37,111.67,231.35,0.0,78.32,51.91,38.27,51.03,66.25,98.95,0.0,26.25,0.0,33.81,474.86,95.83,33.77,,13.36,100.87,79.31,268.66,122.67,47.77,123.38,3.67,36.65,,140.82,0.0,46.9,118.87,47.91,43.77,0.0,400.52,109.54,0.0,,182.99,398.96,58.21,10.69,,302.8,,
0.0,万元/人·年,2023-07,11.73,0.0,31.85,,22.79,24.16,56.6,32.57,387.22,0.0,80.87,54.74,57.92,66.82,23.71,42.82,678.91,85.36,,76.34,190.07,43.02,67.58,299.27,169.38,5.22,83.22,27.02,27.02,65.82,,76.79,,53.06,0.0,35.96,39.17,0.0,201.32,132.09,105.76,,211.01,197.72,86.08,142.8,295.51,99.62,13.58,56.75,66.85,82.51,36.72,24.55,45.560,45.56,73.6,64.02,127.61,272.57,74.53,95.68,131.93,48.14,97.77,84.06,122.18,0.0,0.0,0.0,39.5,499.95,108.05,45.33,,38.48,122.51,95.88,186.79,152.58,56.87,151.4,15.88,45.36,,173.79,28.32,113.44,143.87,25.87,130.54,80.0,488.3,131.39,244.39,,205.62,496.51,69.16,14.72,,374.71,,
39.24,万元/人·年,2023-08,15.5,37.6,37.6,,61.43,20.43,16.46,11.13,105.93,33.85,35.03,60.09,36.34,75.93,28.25,47.28,731.46,291.17,,94.85,80.59,49.86,75.05,333.16,209.53,2.35,97.44,32.72,0.0,220.29,,34.52,,0.0,0.0,4.05,64.88,0.0,228.35,51.22,126.59,,245.24,547.1,100.04,163.94,64.82,116.88,15.75,17.34,77.53,95.39,53.18,26.66,0,53.67,51.64,76.63,144.49,316.79,0.0,111.92,156.82,279.58,115.09,100.11,143.99,35.09,0.0,44.31,44.31,169.78,127.81,219.42,,20.28,127.95,112.81,223.44,172.92,67.2,177.92,15.93,123.1,,210.59,33.53,129.19,170.05,26.52,61.42,92.37,573.99,155.75,270.98,,257.28,587.73,83.7,16.33,,437.21,,
,,2023-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2023-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2024-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2024-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2024-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2024-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
