德宏,指标单位,时间,韶关,云南电网,云南,大鹏,河池,迪庆,普洱,云浮,曲靖,河源,揭阳,西双版纳,丽江,凯里,汕尾,桂林,保山,红河,罗湖,汕头,百色,瑞丽,大理,昆明,昌江,怒江,屯昌,贵州电网,贵州,来宾,龙华,阳江,坪山,广东电网,广东,三沙,白沙,公司总部,昭通,楚雄,广州,龙岗,佛山,文山,玉林,乐东,五指山,定安,清远,临沧,贺州,贵阳,铜仁,都匀,南方电网,南网,安顺,兴义,六盘水,贵安,毕节,贵港,南宁,东方,防城港,中山,东莞,广西电网,广西,海南电网,海南,琼海,珠海,文昌,盐田,湛江,临高,柳州,陵水,深圳,琼中,万宁,梅州,江门,福田,遵义,肇庆,崇左,北海,潮州,钦州,惠州,三亚,梧州,玉溪,南山,澄迈,海口,保亭,茂名,光明,儋州,深汕特别合作区,宝安
,,2022-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,%,2023-01,9.0,2.0,2.0,5.0,3.0,2.0,4.0,7.0,1.0,9.0,7.0,3.0,1.0,2.0,5.0,3.0,5.0,7.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,9.0,2.0,2.0,3.0,6.0,7.0,2.0,5.0,5.0,,,4.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,8.0,4.0,7.0,9.0,1.0,3.0,2.0,2.0,2.0,4,4.0,2.0,1.0,1.0,,2.0,5.0,3.0,1.0,2.0,5.0,4.0,3.0,3.0,6.0,6.0,6.0,3.0,3.0,4.0,5.0,0.0,4.0,9.0,4.0,7.0,11.0,6.0,7.0,5.0,2.0,5.0,3.0,4.0,2.0,4.0,6.0,9.0,5.0,2.0,5.0,2.0,5.0,3.0,7.0,5.0,4.0,,3.0
2.0,%,2023-02,5.0,3.0,3.0,5.0,2.0,1.0,4.0,4.0,2.0,5.0,4.0,3.0,1.0,1.0,3.0,2.0,5.0,8.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,5.0,7.0,2.0,2.0,3.0,9.0,4.0,3.0,4.0,4.0,,,3.0,2.0,3.0,3.0,6.0,4.0,2.0,2.0,7.0,3.0,6.0,5.0,1.0,2.0,3.0,2.0,3.0,3,3.0,1.0,1.0,1.0,,2.0,3.0,3.0,2.0,1.0,6.0,5.0,3.0,3.0,5.0,5.0,6.0,4.0,2.0,4.0,3.0,6.0,4.0,3.0,5.0,6.0,4.0,3.0,6.0,5.0,2.0,3.0,2.0,4.0,1.0,4.0,5.0,10.0,3.0,2.0,7.0,3.0,6.0,3.0,4.0,5.0,4.0,,3.0
3.0,%,2023-03,5.0,2.0,2.0,5.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,6.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,8.0,2.0,2.0,3.0,7.0,4.0,3.0,4.0,4.0,,,3.0,2.0,3.0,3.0,5.0,4.0,2.0,2.0,8.0,5.0,5.0,5.0,1.0,2.0,3.0,1.0,2.0,3,3.0,2.0,2.0,1.0,,2.0,3.0,4.0,2.0,2.0,6.0,5.0,3.0,3.0,5.0,5.0,6.0,3.0,3.0,4.0,2.0,1.0,4.0,3.0,5.0,6.0,4.0,3.0,6.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,5.0,9.0,3.0,2.0,5.0,2.0,7.0,3.0,4.0,5.0,4.0,,3.0
4.0,%,2023-04,5.0,3.0,3.0,5.0,2.0,1.0,4.0,4.0,2.0,5.0,4.0,4.0,1.0,1.0,3.0,1.0,5.0,6.0,4.0,2.0,3.0,2.0,2.0,1.0,7.0,2.0,8.0,2.0,2.0,3.0,7.0,4.0,3.0,4.0,4.0,,,3.0,2.0,3.0,3.0,5.0,4.0,2.0,2.0,8.0,7.0,3.0,7.0,2.0,2.0,2.0,2.0,2.0,3,3.0,2.0,1.0,1.0,,3.0,3.0,3.0,2.0,2.0,6.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,6.0,4.0,4.0,4.0,6.0,4.0,3.0,6.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,5.0,8.0,3.0,2.0,5.0,2.0,7.0,5.0,4.0,5.0,3.0,,3.0
4.0,%,2023-05,5.0,3.0,3.0,6.0,2.0,1.0,4.0,4.0,2.0,5.0,5.0,4.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,8.0,2.0,8.0,2.0,2.0,3.0,7.0,4.0,3.0,5.0,5.0,,,4.0,2.0,3.0,4.0,6.0,5.0,3.0,3.0,6.0,6.0,4.0,7.0,2.0,2.0,3.0,2.0,2.0,4,4.0,2.0,2.0,1.0,,3.0,3.0,4.0,3.0,2.0,7.0,6.0,3.0,3.0,6.0,6.0,7.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,7.0,5.0,4.0,7.0,5.0,2.0,4.0,3.0,4.0,2.0,4.0,6.0,7.0,3.0,2.0,6.0,3.0,8.0,4.0,4.0,6.0,2.0,,4.0
4.0,%,2023-06,6.0,3.0,3.0,6.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,1.0,1.0,4.0,2.0,4.0,5.0,4.0,3.0,3.0,7.0,3.0,2.0,2.0,3.0,8.0,2.0,2.0,4.0,7.0,5.0,3.0,5.0,5.0,,0.0,4.0,2.0,3.0,4.0,7.0,5.0,3.0,3.0,6.0,7.0,3.0,8.0,2.0,3.0,2.0,2.0,2.0,4,4.0,2.0,2.0,2.0,,3.0,4.0,4.0,3.0,3.0,7.0,6.0,3.0,3.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,7.0,4.0,4.0,8.0,5.0,1.0,5.0,3.0,5.0,2.0,4.0,6.0,7.0,4.0,2.0,6.0,2.0,7.0,3.0,4.0,7.0,3.0,,3.0
4.0,%,2023-07,8.0,3.0,3.0,6.0,2.0,2.0,5.0,6.0,3.0,6.0,6.0,4.0,2.0,1.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,6.0,3.0,2.0,2.0,2.0,9.0,2.0,2.0,4.0,7.0,6.0,3.0,6.0,6.0,,0.0,5.0,2.0,3.0,5.0,7.0,6.0,3.0,4.0,6.0,2.0,4.0,10.0,2.0,3.0,2.0,1.0,2.0,5,5.0,2.0,2.0,1.0,,3.0,5.0,4.0,4.0,3.0,8.0,6.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,5.0,7.0,5.0,5.0,9.0,5.0,2.0,6.0,3.0,6.0,2.0,4.0,7.0,7.0,4.0,3.0,6.0,2.0,6.0,2.0,5.0,6.0,3.0,,3.0
4.0,%,2023-08,8.0,3.0,3.0,6.0,2.0,3.0,5.0,7.0,3.0,7.0,8.0,4.0,2.0,1.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,2.0,8.0,2.0,2.0,4.0,7.0,7.0,3.0,7.0,7.0,,0.0,5.0,2.0,3.0,5.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,11.0,2.0,4.0,2.0,2.0,3.0,5,5.0,1.0,2.0,2.0,,3.0,5.0,4.0,3.0,4.0,8.0,7.0,4.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,6.0,3.0,5.0,3.0,5.0,7.0,4.0,5.0,10.0,6.0,2.0,7.0,4.0,5.0,3.0,4.0,7.0,8.0,5.0,3.0,6.0,2.0,6.0,2.0,6.0,6.0,3.0,,3.0
4.0,%,2023-09,7.0,3.0,3.0,6.0,2.0,3.0,5.0,6.0,3.0,6.0,8.0,3.0,2.0,1.0,5.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,7.0,2.0,2.0,4.0,4.0,6.0,3.0,6.0,6.0,,1.0,5.0,2.0,3.0,5.0,7.0,7.0,3.0,5.0,4.0,3.0,5.0,9.0,2.0,3.0,2.0,1.0,2.0,5,5.0,1.0,2.0,1.0,,2.0,4.0,4.0,2.0,3.0,8.0,6.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,6.0,3.0,5.0,2.0,5.0,6.0,5.0,5.0,9.0,7.0,2.0,6.0,4.0,5.0,3.0,4.0,6.0,6.0,4.0,3.0,5.0,3.0,6.0,3.0,7.0,5.0,2.0,,3.0
4.0,%,2023-10,8.0,4.0,4.0,6.0,3.0,4.0,5.0,7.0,4.0,8.0,9.0,4.0,3.0,1.0,6.0,3.0,1.0,5.0,4.0,6.0,4.0,4.0,5.0,3.0,2.0,2.0,8.0,2.0,2.0,4.0,6.0,7.0,4.0,8.0,8.0,,2.0,5.0,2.0,4.0,6.0,8.0,8.0,3.0,5.0,4.0,5.0,6.0,11.0,3.0,4.0,2.0,1.0,2.0,5,5.0,1.0,2.0,1.0,,2.0,5.0,4.0,2.0,4.0,10.0,7.0,4.0,4.0,5.0,5.0,4.0,6.0,6.0,4.0,7.0,4.0,4.0,4.0,6.0,7.0,6.0,6.0,10.0,6.0,2.0,7.0,5.0,5.0,4.0,5.0,8.0,6.0,5.0,3.0,6.0,3.0,6.0,4.0,8.0,7.0,4.0,,3.0
5.0,%,2023-11,8.0,4.0,4.0,7.0,3.0,4.0,5.0,7.0,4.0,7.0,9.0,4.0,3.0,1.0,6.0,2.0,2.0,5.0,4.0,6.0,5.0,3.0,5.0,5.0,4.0,3.0,8.0,2.0,2.0,4.0,6.0,6.0,4.0,7.0,7.0,,3.0,5.0,3.0,4.0,6.0,8.0,9.0,4.0,5.0,5.0,5.0,7.0,8.0,3.0,4.0,2.0,1.0,2.0,5,5.0,1.0,2.0,1.0,,2.0,5.0,4.0,3.0,4.0,9.0,7.0,4.0,4.0,5.0,5.0,4.0,6.0,7.0,4.0,7.0,3.0,5.0,4.0,6.0,7.0,6.0,6.0,11.0,5.0,2.0,7.0,5.0,5.0,4.0,4.0,7.0,4.0,5.0,4.0,6.0,4.0,7.0,4.0,7.0,7.0,3.0,,4.0
4.0,%,2023-12,8.0,4.0,4.0,6.0,3.0,3.0,5.0,6.0,4.0,8.0,9.0,5.0,3.0,1.0,6.0,2.0,3.0,4.0,3.0,7.0,5.0,2.0,5.0,4.0,3.0,3.0,9.0,2.0,2.0,5.0,4.0,7.0,4.0,8.0,8.0,,3.0,5.0,3.0,4.0,6.0,6.0,9.0,4.0,5.0,5.0,5.0,8.0,11.0,3.0,4.0,3.0,1.0,2.0,5,5.0,1.0,2.0,1.0,,2.0,5.0,4.0,4.0,4.0,8.0,7.0,4.0,4.0,6.0,6.0,4.0,6.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,5.0,6.0,10.0,5.0,2.0,7.0,5.0,4.0,4.0,4.0,8.0,5.0,5.0,4.0,6.0,5.0,7.0,4.0,7.0,5.0,4.0,,3.0
5.0,%,2024-01,9.0,4.0,4.0,5.0,3.0,3.0,7.0,7.0,4.0,9.0,9.0,5.0,3.0,2.0,6.0,3.0,2.0,5.0,3.0,7.0,4.0,4.0,5.0,4.0,3.0,4.0,10.0,2.0,2.0,5.0,4.0,7.0,4.0,7.0,7.0,,3.0,5.0,4.0,5.0,6.0,6.0,8.0,5.0,6.0,5.0,6.0,8.0,12.0,4.0,4.0,3.0,2.0,3.0,5,5.0,2.0,3.0,2.0,,3.0,6.0,4.0,5.0,4.0,8.0,7.0,4.0,4.0,6.0,6.0,4.0,6.0,8.0,4.0,8.0,4.0,5.0,5.0,5.0,7.0,6.0,7.0,10.0,5.0,3.0,7.0,5.0,5.0,3.0,4.0,7.0,6.0,6.0,4.0,5.0,5.0,7.0,5.0,8.0,5.0,4.0,,4.0
5.0,%,2024-02,13.0,5.0,5.0,4.0,4.0,4.0,7.0,10.0,4.0,13.0,11.0,5.0,4.0,2.0,8.0,5.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,5.0,4.0,11.0,3.0,3.0,6.0,3.0,8.0,4.0,8.0,8.0,,4.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,8.0,7.0,7.0,9.0,16.0,5.0,6.0,3.0,3.0,3.0,6,6.0,2.0,3.0,2.0,,3.0,8.0,5.0,6.0,4.0,7.0,5.0,6.0,6.0,7.0,7.0,4.0,6.0,10.0,3.0,11.0,6.0,5.0,5.0,4.0,8.0,6.0,10.0,10.0,2.0,3.0,8.0,6.0,6.0,4.0,6.0,7.0,6.0,8.0,4.0,3.0,4.0,8.0,5.0,9.0,3.0,5.0,,3.0
4.0,%,2024-03,7.0,4.0,4.0,3.0,3.0,3.0,6.0,5.0,4.0,7.0,7.0,4.0,3.0,2.0,5.0,2.0,2.0,5.0,3.0,7.0,4.0,6.0,4.0,3.0,3.0,4.0,9.0,2.0,2.0,4.0,2.0,5.0,2.0,6.0,6.0,,3.0,5.0,4.0,4.0,5.0,4.0,7.0,4.0,4.0,5.0,5.0,8.0,10.0,4.0,3.0,3.0,1.0,3.0,5,5.0,2.0,3.0,2.0,,3.0,4.0,4.0,4.0,3.0,8.0,6.0,4.0,4.0,6.0,6.0,4.0,6.0,8.0,2.0,6.0,4.0,4.0,4.0,3.0,6.0,5.0,5.0,8.0,4.0,2.0,6.0,5.0,4.0,3.0,4.0,6.0,5.0,4.0,4.0,3.0,5.0,7.0,5.0,5.0,4.0,4.0,,2.0
5.0,%,2024-04,7.0,4.0,4.0,5.0,3.0,4.0,6.0,6.0,4.0,7.0,8.0,4.0,4.0,2.0,5.0,3.0,3.0,5.0,3.0,7.0,5.0,6.0,4.0,4.0,3.0,4.0,9.0,2.0,2.0,5.0,4.0,6.0,4.0,7.0,7.0,,4.0,5.0,4.0,5.0,5.0,7.0,7.0,4.0,5.0,6.0,5.0,8.0,11.0,5.0,4.0,3.0,1.0,3.0,5,5.0,2.0,2.0,2.0,,3.0,5.0,4.0,4.0,4.0,8.0,6.0,4.0,4.0,6.0,6.0,4.0,6.0,8.0,4.0,7.0,4.0,5.0,4.0,5.0,6.0,6.0,5.0,10.0,6.0,2.0,6.0,5.0,4.0,3.0,4.0,6.0,6.0,5.0,4.0,5.0,5.0,8.0,5.0,5.0,6.0,5.0,,3.0
